beta,leakage,utility,mask_size
76.5,1.0,-77.5,1
76.5,1.0,-460.0,6
76.5,1.0,-1.0,0
76.5,1.0,-1.0,0
76.5,1.0,-77.5,1
76.5,1.0,-1.0,0
76.5,1.0,-154.0,2
76.5,1.0,-154.0,2
76.5,1.0,-77.5,1
76.5,1.0,-1.0,0
76.5,1.0,-154.0,2
76.5,1.0,-307.0,4
76.5,1.0,-154.0,2
76.5,1.0,-77.5,1
76.5,1.0,-1.0,0
76.5,1.0,-77.5,1
76.5,1.0,-1.0,0
76.5,1.0,-230.5,3
76.5,1.0,-689.5,9
76.5,1.0,-154.0,2
76.5,1.0,-154.0,2
76.5,1.0,-460.0,6
76.5,1.0,-230.5,3
76.5,1.0,-613.0,8
76.5,1.0,-154.0,2
76.5,1.0,-536.5,7
76.5,1.0,-230.5,3
76.5,1.0,-1.0,0
76.5,1.0,-154.0,2
76.5,1.0,-154.0,2
76.5,0.0,-382.5,5
76.5,1.0,-1.0,0
76.5,1.0,-77.5,1
76.5,1.0,-77.5,1
76.5,1.0,-154.0,2
76.5,1.0,-77.5,1
76.5,1.0,-1.0,0
76.5,1.0,-1.0,0
76.5,1.0,-77.5,1
76.5,1.0,-230.5,3
76.5,1.0,-77.5,1
76.5,1.0,-154.0,2
76.5,1.0,-1.0,0
76.5,1.0,-1.0,0
76.5,1.0,-230.5,3
76.5,1.0,-1.0,0
76.5,1.0,-154.0,2
beta,leakage,utility,mask_size
77.0,1.0,-463.0,6
77.0,1.0,-386.0,5
77.0,1.0,-78.0,1
77.0,1.0,-617.0,8
77.0,1.0,-386.0,5
77.0,1.0,-1.0,0
77.0,1.0,-386.0,5
77.0,1.0,-1.0,0
77.0,1.0,-1.0,0
77.0,1.0,-232.0,3
77.0,1.0,-155.0,2
77.0,1.0,-1.0,0
77.0,1.0,-155.0,2
77.0,1.0,-232.0,3
77.0,1.0,-78.0,1
77.0,1.0,-1.0,0
77.0,1.0,-78.0,1
77.0,1.0,-1.0,0
77.0,1.0,-309.0,4
77.0,1.0,-155.0,2
77.0,1.0,-463.0,6
77.0,1.0,-540.0,7
77.0,1.0,-232.0,3
77.0,1.0,-309.0,4
77.0,1.0,-386.0,5
77.0,1.0,-617.0,8
77.0,1.0,-155.0,2
77.0,1.0,-155.0,2
77.0,1.0,-309.0,4
77.0,1.0,-155.0,2
77.0,1.0,-1.0,0
77.0,1.0,-1.0,0
77.0,1.0,-78.0,1
77.0,1.0,-155.0,2
77.0,1.0,-78.0,1
77.0,1.0,-1.0,0
77.0,1.0,-232.0,3
77.0,1.0,-78.0,1
77.0,1.0,-1.0,0
77.0,1.0,-78.0,1
77.0,1.0,-1.0,0
77.0,1.0,-386.0,5
77.0,0.0,-385.0,5
77.0,1.0,-78.0,1
77.0,1.0,-1.0,0
77.0,1.0,-78.0,1
77.0,1.0,-1.0,0
77.0,1.0,-1.0,0
77.0,1.0,-78.0,1
77.0,1.0,-155.0,2
beta,leakage,utility,mask_size
77.5,1.0,-311.0,4
77.5,1.0,-78.5,1
77.5,1.0,-78.5,1
77.5,1.0,-1.0,0
77.5,1.0,-388.5,5
77.5,1.0,-233.5,3
77.5,1.0,-1.0,0
77.5,1.0,-311.0,4
77.5,1.0,-1.0,0
77.5,1.0,-388.5,5
77.5,1.0,-78.5,1
77.5,1.0,-1.0,0
77.5,1.0,-1.0,0
77.5,1.0,-78.5,1
77.5,1.0,-1.0,0
77.5,1.0,-156.0,2
77.5,1.0,-1.0,0
77.5,1.0,-1.0,0
77.5,1.0,-1.0,0
77.5,1.0,-311.0,4
77.5,1.0,-1.0,0
77.5,1.0,-233.5,3
77.5,1.0,-388.5,5
77.5,1.0,-1.0,0
77.5,1.0,-233.5,3
77.5,1.0,-1.0,0
77.5,1.0,-78.5,1
77.5,1.0,-1.0,0
77.5,1.0,-621.0,8
77.5,1.0,-621.0,8
77.5,1.0,-1.0,0
77.5,1.0,-1.0,0
77.5,1.0,-1.0,0
77.5,1.0,-1.0,0
77.5,1.0,-233.5,3
77.5,1.0,-78.5,1
77.5,1.0,-78.5,1
77.5,1.0,-156.0,2
77.5,1.0,-78.5,1
77.5,1.0,-78.5,1
77.5,1.0,-156.0,2
77.5,1.0,-1.0,0
77.5,1.0,-1.0,0
77.5,1.0,-156.0,2
77.5,1.0,-311.0,4
77.5,0.0,-310.0,4
77.5,1.0,-156.0,2
77.5,0.0,-465.0,6
77.5,1.0,-1.0,0
77.5,1.0,-233.5,3
beta,leakage,utility,mask_size
78.0,1.0,-235.0,3
78.0,1.0,-157.0,2
78.0,1.0,-79.0,1
78.0,1.0,-79.0,1
78.0,1.0,-157.0,2
78.0,1.0,-547.0,7
78.0,1.0,-157.0,2
78.0,1.0,-157.0,2
78.0,1.0,-235.0,3
78.0,1.0,-313.0,4
78.0,1.0,-235.0,3
78.0,1.0,-235.0,3
78.0,1.0,-1.0,0
78.0,1.0,-1.0,0
78.0,1.0,-235.0,3
78.0,1.0,-313.0,4
78.0,1.0,-79.0,1
78.0,1.0,-313.0,4
78.0,1.0,-313.0,4
78.0,1.0,-1.0,0
78.0,1.0,-235.0,3
78.0,1.0,-1.0,0
78.0,1.0,-469.0,6
78.0,1.0,-157.0,2
78.0,1.0,-157.0,2
78.0,1.0,-235.0,3
78.0,1.0,-1.0,0
78.0,1.0,-547.0,7
78.0,1.0,-625.0,8
78.0,1.0,-313.0,4
78.0,1.0,-1.0,0
78.0,1.0,-157.0,2
78.0,1.0,-79.0,1
78.0,1.0,-1.0,0
78.0,9.999778782798785e-13,-312.000000000001,4
78.0,1.0,-1.0,0
78.0,9.999778782798785e-13,-312.000000000001,4
78.0,1.0,-1.0,0
78.0,1.0,-79.0,1
78.0,1.0,-1.0,0
78.0,1.0,-79.0,1
78.0,0.0,-312.0,4
78.0,1.0,-79.0,1
78.0,1.0,-79.0,1
78.0,1.0,-235.0,3
78.0,0.0,-234.0,3
78.0,1.0,-79.0,1
78.0,1.0,-391.0,5
78.0,1.0,-313.0,4
78.0,1.0,-1.0,0
beta,leakage,utility,mask_size
78.5,1.0,-79.5,1
78.5,1.0,-158.0,2
78.5,1.0,-79.5,1
78.5,1.0,-1.0,0
78.5,1.0,-79.5,1
78.5,1.0,-550.5,7
78.5,1.0,-1.0,0
78.5,1.0,-315.0,4
78.5,1.0,-79.5,1
78.5,1.0,-236.5,3
78.5,1.0,-1.0,0
78.5,1.0,-236.5,3
78.5,1.0,-158.0,2
78.5,1.0,-158.0,2
78.5,1.0,-1.0,0
78.5,1.0,-1.0,0
78.5,1.0,-1.0,0
78.5,1.0,-1.0,0
78.5,1.0,-79.5,1
78.5,1.0,-158.0,2
78.5,1.0,-315.0,4
78.5,1.0,-79.5,1
78.5,1.0,-550.5,7
78.5,1.0,-1.0,0
78.5,1.0,-315.0,4
78.5,1.0,-79.5,1
78.5,1.0,-315.0,4
78.5,1.0,-1.0,0
78.5,1.0,-79.5,1
78.5,1.0,-79.5,1
78.5,1.0,-79.5,1
78.5,1.0,-79.5,1
78.5,1.0,-236.5,3
78.5,1.0,-79.5,1
78.5,1.0,-315.0,4
78.5,1.0,-236.5,3
78.5,1.0,-1.0,0
78.5,1.0,-158.0,2
78.5,1.0,-1.0,0
78.5,1.0,-79.5,1
78.5,1.0,-158.0,2
78.5,1.0,-1.0,0
78.5,1.0,-79.5,1
78.5,1.0,-1.0,0
78.5,1.0,-79.5,1
78.5,1.0,-79.5,1
78.5,1.0,-158.0,2
78.5,1.0,-1.0,0
78.5,1.0,-158.0,2
78.5,1.0,-1.0,0
beta,leakage,utility,mask_size
79.0,1.0,-475.0,6
79.0,1.0,-159.0,2
79.0,1.0,-1.0,0
79.0,1.0,-396.0,5
79.0,1.0,-80.0,1
79.0,1.0,-396.0,5
79.0,1.0,-238.0,3
79.0,1.0,-159.0,2
79.0,1.0,-475.0,6
79.0,1.0,-317.0,4
79.0,1.0,-238.0,3
79.0,1.0,-317.0,4
79.0,1.0,-1.0,0
79.0,1.0,-159.0,2
79.0,1.0,-554.0,7
79.0,1.0,-80.0,1
79.0,1.0,-80.0,1
79.0,1.0,-1.0,0
79.0,1.0,-159.0,2
79.0,1.0,-159.0,2
79.0,1.0,-633.0,8
79.0,1.0,-1.0,0
79.0,1.0,-475.0,6
79.0,1.0,-159.0,2
79.0,1.0,-317.0,4
79.0,1.0,-317.0,4
79.0,1.0,-317.0,4
79.0,1.0,-396.0,5
79.0,1.0,-159.0,2
79.0,1.0,-1.0,0
79.0,1.0,-1.0,0
79.0,1.0,-1.0,0
79.0,1.0,-1.0,0
79.0,1.0,-1.0,0
79.0,1.0,-80.0,1
79.0,1.0,-1.0,0
79.0,1.0,-238.0,3
79.0,1.0,-159.0,2
79.0,1.0,-238.0,3
79.0,1.0,-159.0,2
79.0,1.0,-159.0,2
79.0,1.0,-1.0,0
79.0,1.0,-159.0,2
79.0,1.0,-1.0,0
79.0,1.0,-238.0,3
79.0,1.0,-1.0,0
79.0,1.0,-159.0,2
79.0,0.0,-553.0,7
79.0,1.0,-1.0,0
79.0,1.0,-80.0,1
beta,leakage,utility,mask_size
79.5,1.0,-160.0,2
79.5,1.0,-1.0,0
79.5,1.0,-239.5,3
79.5,1.0,-1.0,0
79.5,1.0,-80.5,1
79.5,1.0,-1.0,0
79.5,1.0,-80.5,1
79.5,1.0,-319.0,4
79.5,1.0,-478.0,6
79.5,1.0,-160.0,2
79.5,1.0,-398.5,5
79.5,1.0,-80.5,1
79.5,1.0,-160.0,2
79.5,1.0,-239.5,3
79.5,1.0,-557.5,7
79.5,1.0,-80.5,1
79.5,1.0,-160.0,2
79.5,1.0,-478.0,6
79.5,1.0,-1.0,0
79.5,1.0,-1.0,0
79.5,1.0,-239.5,3
79.5,1.0,-1.0,0
79.5,1.0,-80.5,1
79.5,1.0,-239.5,3
79.5,1.0,-80.5,1
79.5,1.0,-160.0,2
79.5,1.0,-716.5,9
79.5,1.0,-80.5,1
79.5,1.0,-478.0,6
79.5,1.0,-796.0,10
79.5,1.0,-1.0,0
79.5,1.0,-80.5,1
79.5,1.0,-160.0,2
79.5,1.0,-80.5,1
79.5,1.0,-80.5,1
79.5,0.0,-397.5,5
79.5,1.0,-1.0,0
79.5,1.0,-160.0,2
79.5,1.0,-80.5,1
79.5,1.0,-1.0,0
79.5,1.0,-1.0,0
79.5,0.0,-238.5,3
79.5,1.0,-1.0,0
79.5,1.0,-80.5,1
79.5,1.0,-160.0,2
79.5,1.0,-160.0,2
79.5,1.0,-80.5,1
79.5,1.0,-80.5,1
79.5,1.0,-80.5,1
79.5,1.0,-80.5,1
beta,leakage,utility,mask_size
80.0,1.0,-481.0,6
80.0,1.0,-161.0,2
80.0,1.0,-81.0,1
80.0,1.0,-1.0,0
80.0,1.0,-1.0,0
80.0,1.0,-161.0,2
80.0,1.0,-81.0,1
80.0,1.0,-241.0,3
80.0,1.0,-241.0,3
80.0,1.0,-81.0,1
80.0,1.0,-81.0,1
80.0,1.0,-161.0,2
80.0,1.0,-161.0,2
80.0,1.0,-81.0,1
80.0,1.0,-321.0,4
80.0,1.0,-561.0,7
80.0,1.0,-1.0,0
80.0,1.0,-1.0,0
80.0,1.0,-321.0,4
80.0,1.0,-161.0,2
80.0,1.0,-241.0,3
80.0,1.0,-801.0,10
80.0,1.0,-81.0,1
80.0,1.0,-1.0,0
80.0,1.0,-321.0,4
80.0,1.0,-481.0,6
80.0,1.0,-241.0,3
80.0,1.0,-161.0,2
80.0,1.0,-81.0,1
80.0,1.0,-161.0,2
80.0,1.0,-1.0,0
80.0,1.0,-241.0,3
80.0,1.0,-161.0,2
80.0,1.0,-1.0,0
80.0,1.0,-81.0,1
80.0,1.0,-161.0,2
80.0,1.0,-1.0,0
80.0,1.0,-1.0,0
80.0,1.0,-161.0,2
80.0,1.0,-1.0,0
80.0,1.0,-81.0,1
80.0,1.0,-81.0,1
80.0,1.0,-81.0,1
80.0,1.0,-241.0,3
80.0,1.0,-81.0,1
80.0,1.0,-1.0,0
80.0,1.0,-81.0,1
80.0,1.0,-161.0,2
80.0,1.0,-1.0,0
80.0,1.0,-161.0,2
beta,leakage,utility,mask_size
80.5,1.0,-1.0,0
80.5,1.0,-242.5,3
80.5,1.0,-484.0,6
80.5,1.0,-1.0,0
80.5,1.0,-242.5,3
80.5,1.0,-484.0,6
80.5,1.0,-162.0,2
80.5,1.0,-1.0,0
80.5,1.0,-162.0,2
80.5,1.0,-162.0,2
80.5,1.0,-484.0,6
80.5,1.0,-1.0,0
80.5,1.0,-1.0,0
80.5,1.0,-1.0,0
80.5,1.0,-81.5,1
80.5,1.0,-81.5,1
80.5,1.0,-1.0,0
80.5,1.0,-1.0,0
80.5,1.0,-1.0,0
80.5,1.0,-323.0,4
80.5,1.0,-403.5,5
80.5,1.0,-1.0,0
80.5,1.0,-1.0,0
80.5,1.0,-645.0,8
80.5,1.0,-162.0,2
80.5,1.0,-323.0,4
80.5,1.0,-1.0,0
80.5,1.0,-162.0,2
80.5,1.0,-162.0,2
80.5,1.0,-1.0,0
80.5,1.0,-1.0,0
80.5,1.0,-81.5,1
80.5,1.0,-1.0,0
80.5,1.0,-81.5,1
80.5,1.0,-81.5,1
80.5,1.0,-162.0,2
80.5,1.0,-323.0,4
80.5,1.0,-1.0,0
80.5,1.0,-1.0,0
80.5,1.0,-1.0,0
80.5,1.0,-162.0,2
80.5,1.0,-81.5,1
80.5,1.0,-1.0,0
80.5,1.0,-1.0,0
80.5,0.0,-402.5,5
80.5,1.0,-81.5,1
80.5,1.0,-162.0,2
80.5,1.0,-81.5,1
80.5,1.0,-1.0,0
80.5,1.0,-81.5,1
beta,leakage,utility,mask_size
81.0,1.0,-244.0,3
81.0,1.0,-82.0,1
81.0,1.0,-244.0,3
81.0,1.0,-1.0,0
81.0,1.0,-244.0,3
81.0,1.0,-82.0,1
81.0,1.0,-1.0,0
81.0,1.0,-82.0,1
81.0,1.0,-1.0,0
81.0,1.0,-649.0,8
81.0,1.0,-82.0,1
81.0,1.0,-244.0,3
81.0,1.0,-163.0,2
81.0,1.0,-406.0,5
81.0,1.0,-82.0,1
81.0,1.0,-82.0,1
81.0,1.0,-163.0,2
81.0,1.0,-163.0,2
81.0,1.0,-82.0,1
81.0,1.0,-244.0,3
81.0,1.0,-163.0,2
81.0,1.0,-1.0,0
81.0,1.0,-325.0,4
81.0,1.0,-163.0,2
81.0,1.0,-730.0,9
81.0,1.0,-163.0,2
81.0,1.0,-244.0,3
81.0,1.0,-82.0,1
81.0,1.0,-244.0,3
81.0,1.0,-406.0,5
81.0,1.0,-244.0,3
81.0,1.0,-82.0,1
81.0,1.0,-1.0,0
81.0,1.0,-1.0,0
81.0,1.0,-1.0,0
81.0,1.0,-1.0,0
81.0,1.0,-163.0,2
81.0,1.0,-82.0,1
81.0,1.0,-1.0,0
81.0,9.999778782798785e-13,-324.000000000001,4
81.0,1.0,-1.0,0
81.0,1.0,-1.0,0
81.0,1.0,-1.0,0
81.0,1.0,-1.0,0
81.0,1.0,-1.0,0
81.0,1.0,-82.0,1
81.0,1.0,-82.0,1
81.0,1.0,-82.0,1
81.0,1.0,-244.0,3
81.0,1.0,-244.0,3
beta,leakage,utility,mask_size
81.5,1.0,-1.0,0
81.5,1.0,-490.0,6
81.5,1.0,-490.0,6
81.5,1.0,-1.0,0
81.5,1.0,-571.5,7
81.5,1.0,-82.5,1
81.5,1.0,-164.0,2
81.5,1.0,-82.5,1
81.5,1.0,-82.5,1
81.5,1.0,-82.5,1
81.5,1.0,-245.5,3
81.5,1.0,-734.5,9
81.5,1.0,-82.5,1
81.5,1.0,-164.0,2
81.5,1.0,-1.0,0
81.5,1.0,-245.5,3
81.5,1.0,-82.5,1
81.5,1.0,-327.0,4
81.5,1.0,-1.0,0
81.5,1.0,-82.5,1
81.5,1.0,-164.0,2
81.5,1.0,-245.5,3
81.5,1.0,-245.5,3
81.5,1.0,-816.0,10
81.5,1.0,-82.5,1
81.5,1.0,-1.0,0
81.5,1.0,-490.0,6
81.5,1.0,-408.5,5
81.5,1.0,-1.0,0
81.5,1.0,-82.5,1
81.5,1.0,-82.5,1
81.5,1.0,-1.0,0
81.5,1.0,-1.0,0
81.5,1.0,-1.0,0
81.5,1.0,-164.0,2
81.5,1.0,-1.0,0
81.5,1.0,-1.0,0
81.5,1.0,-1.0,0
81.5,1.0,-1.0,0
81.5,1.0,-82.5,1
81.5,0.0,-407.5,5
81.5,1.0,-245.5,3
81.5,1.0,-1.0,0
81.5,1.0,-164.0,2
81.5,1.0,-82.5,1
81.5,1.0,-245.5,3
81.5,1.0,-164.0,2
81.5,1.0,-1.0,0
81.5,1.0,-408.5,5
81.5,1.0,-1.0,0
beta,leakage,utility,mask_size
82.0,1.0,-165.0,2
82.0,1.0,-1.0,0
82.0,1.0,-1.0,0
82.0,1.0,-165.0,2
82.0,1.0,-1.0,0
82.0,1.0,-165.0,2
82.0,1.0,-1.0,0
82.0,1.0,-247.0,3
82.0,1.0,-493.0,6
82.0,1.0,-329.0,4
82.0,1.0,-83.0,1
82.0,1.0,-165.0,2
82.0,1.0,-411.0,5
82.0,1.0,-165.0,2
82.0,1.0,-83.0,1
82.0,1.0,-83.0,1
82.0,1.0,-247.0,3
82.0,1.0,-83.0,1
82.0,1.0,-83.0,1
82.0,1.0,-165.0,2
82.0,1.0,-1.0,0
82.0,1.0,-329.0,4
82.0,1.0,-83.0,1
82.0,1.0,-165.0,2
82.0,1.0,-165.0,2
82.0,1.0,-83.0,1
82.0,1.0,-83.0,1
82.0,1.0,-247.0,3
82.0,1.0,-247.0,3
82.0,1.0,-247.0,3
82.0,1.0,-83.0,1
82.0,1.0,-247.0,3
82.0,1.0,-83.0,1
82.0,1.0,-1.0,0
82.0,1.0,-165.0,2
82.0,9.999778782798785e-13,-246.000000000001,3
82.0,1.0,-1.0,0
82.0,1.0,-83.0,1
82.0,1.0,-83.0,1
82.0,1.0,-1.0,0
82.0,1.0,-247.0,3
82.0,1.0,-1.0,0
82.0,1.0,-1.0,0
82.0,1.0,-165.0,2
82.0,1.0,-1.0,0
82.0,1.0,-1.0,0
82.0,1.0,-83.0,1
82.0,1.0,-1.0,0
82.0,1.0,-165.0,2
82.0,1.0,-247.0,3
beta,leakage,utility,mask_size
82.5,1.0,-166.0,2
82.5,0.0,-742.5,9
82.5,1.0,-83.5,1
82.5,1.0,-248.5,3
82.5,1.0,-413.5,5
82.5,1.0,-413.5,5
82.5,1.0,-166.0,2
82.5,1.0,-83.5,1
82.5,1.0,-578.5,7
82.5,1.0,-1.0,0
82.5,1.0,-166.0,2
82.5,1.0,-331.0,4
82.5,1.0,-83.5,1
82.5,1.0,-1.0,0
82.5,1.0,-1.0,0
82.5,1.0,-166.0,2
82.5,1.0,-83.5,1
82.5,1.0,-1.0,0
82.5,1.0,-1.0,0
82.5,1.0,-331.0,4
82.5,1.0,-1.0,0
82.5,1.0,-248.5,3
82.5,1.0,-248.5,3
82.5,1.0,-331.0,4
82.5,1.0,-413.5,5
82.5,1.0,-166.0,2
82.5,1.0,-1.0,0
82.5,1.0,-166.0,2
82.5,1.0,-413.5,5
82.5,1.0,-248.5,3
82.5,1.0,-83.5,1
82.5,1.0,-1.0,0
82.5,1.0,-83.5,1
82.5,1.0,-1.0,0
82.5,1.0,-83.5,1
82.5,1.0,-83.5,1
82.5,1.0,-1.0,0
82.5,1.0,-1.0,0
82.5,1.0,-83.5,1
82.5,1.999955756559757e-12,-247.500000000002,3
82.5,1.0,-83.5,1
82.5,1.0,-248.5,3
82.5,1.0,-248.5,3
82.5,1.0,-248.5,3
82.5,1.0,-166.0,2
82.5,1.0,-1.0,0
82.5,1.0,-496.0,6
82.5,1.0,-83.5,1
82.5,1.0,-248.5,3
82.5,1.0,-1.0,0
beta,leakage,utility,mask_size
83.0,1.0,-1.0,0
83.0,1.0,-582.0,7
83.0,1.0,-1.0,0
83.0,1.0,-1.0,0
83.0,1.0,-84.0,1
83.0,1.0,-1.0,0
83.0,1.0,-1.0,0
83.0,1.0,-1.0,0
83.0,1.0,-250.0,3
83.0,1.0,-1.0,0
83.0,1.0,-84.0,1
83.0,1.0,-582.0,7
83.0,1.0,-1.0,0
83.0,1.0,-84.0,1
83.0,1.0,-1.0,0
83.0,1.0,-167.0,2
83.0,1.0,-84.0,1
83.0,1.0,-582.0,7
83.0,1.0,-1.0,0
83.0,1.0,-1.0,0
83.0,1.0,-84.0,1
83.0,1.0,-167.0,2
83.0,1.0,-84.0,1
83.0,1.0,-250.0,3
83.0,1.0,-167.0,2
83.0,1.0,-250.0,3
83.0,1.0,-416.0,5
83.0,1.0,-167.0,2
83.0,1.0,-84.0,1
83.0,1.0,-167.0,2
83.0,1.0,-250.0,3
83.0,1.0,-1.0,0
83.0,1.0,-1.0,0
83.0,1.0,-167.0,2
83.0,1.0,-1.0,0
83.0,1.0,-1.0,0
83.0,1.0,-1.0,0
83.0,1.0,-1.0,0
83.0,1.0,-1.0,0
83.0,1.0,-1.0,0
83.0,1.0,-1.0,0
83.0,1.0,-1.0,0
83.0,1.0,-1.0,0
83.0,1.0,-1.0,0
83.0,1.0,-1.0,0
83.0,1.0,-250.0,3
83.0,1.0,-84.0,1
83.0,0.0,-332.0,4
83.0,1.0,-84.0,1
83.0,1.0,-1.0,0
beta,leakage,utility,mask_size
83.5,1.0,-84.5,1
83.5,1.0,-1.0,0
83.5,1.0,-585.5,7
83.5,1.0,-84.5,1
83.5,1.0,-168.0,2
83.5,1.0,-1.0,0
83.5,1.0,-1.0,0
83.5,1.0,-335.0,4
83.5,1.0,-84.5,1
83.5,1.0,-84.5,1
83.5,1.0,-1.0,0
83.5,1.0,-84.5,1
83.5,1.0,-1.0,0
83.5,1.0,-84.5,1
83.5,1.0,-251.5,3
83.5,1.0,-84.5,1
83.5,1.0,-1.0,0
83.5,1.0,-84.5,1
83.5,1.0,-418.5,5
83.5,1.0,-84.5,1
83.5,1.0,-168.0,2
83.5,1.0,-251.5,3
83.5,1.0,-168.0,2
83.5,1.0,-168.0,2
83.5,1.0,-168.0,2
83.5,1.0,-335.0,4
83.5,1.0,-335.0,4
83.5,1.0,-669.0,8
83.5,1.0,-84.5,1
83.5,1.0,-418.5,5
83.5,1.0,-168.0,2
83.5,1.0,-1.0,0
83.5,1.0,-84.5,1
83.5,9.999778782798785e-13,-334.000000000001,4
83.5,1.0,-84.5,1
83.5,1.0,-84.5,1
83.5,1.0,-84.5,1
83.5,1.0,-84.5,1
83.5,1.0,-168.0,2
83.5,1.0,-84.5,1
83.5,1.0,-84.5,1
83.5,1.0,-251.5,3
83.5,0.0,-334.0,4
83.5,1.0,-84.5,1
83.5,1.0,-84.5,1
83.5,1.0,-84.5,1
83.5,1.0,-1.0,0
83.5,1.0,-168.0,2
83.5,1.0,-1.0,0
83.5,1.0,-84.5,1
beta,leakage,utility,mask_size
84.0,1.0,-1.0,0
84.0,1.0,-1.0,0
84.0,1.0,-85.0,1
84.0,0.0,-756.0,9
84.0,1.0,-1.0,0
84.0,1.0,-1.0,0
84.0,1.0,-169.0,2
84.0,1.0,-1.0,0
84.0,1.0,-169.0,2
84.0,1.0,-253.0,3
84.0,1.0,-1.0,0
84.0,1.0,-253.0,3
84.0,1.0,-253.0,3
84.0,1.0,-589.0,7
84.0,1.0,-337.0,4
84.0,1.0,-85.0,1
84.0,1.0,-85.0,1
84.0,1.0,-85.0,1
84.0,1.0,-253.0,3
84.0,1.0,-505.0,6
84.0,1.0,-421.0,5
84.0,1.0,-85.0,1
84.0,1.0,-337.0,4
84.0,1.0,-1.0,0
84.0,1.0,-169.0,2
84.0,1.0,-1.0,0
84.0,1.0,-85.0,1
84.0,1.0,-841.0,10
84.0,1.0,-253.0,3
84.0,1.0,-85.0,1
84.0,1.0,-85.0,1
84.0,1.0,-85.0,1
84.0,1.0,-85.0,1
84.0,1.0,-1.0,0
84.0,1.0,-1.0,0
84.0,1.0,-1.0,0
84.0,1.0,-1.0,0
84.0,1.0,-85.0,1
84.0,1.0,-1.0,0
84.0,1.0,-85.0,1
84.0,1.0,-1.0,0
84.0,1.0,-1.0,0
84.0,1.0,-1.0,0
84.0,1.0,-85.0,1
84.0,1.0,-1.0,0
84.0,1.0,-169.0,2
84.0,1.0,-1.0,0
84.0,1.0,-1.0,0
84.0,1.0,-85.0,1
84.0,1.0,-85.0,1
beta,leakage,utility,mask_size
84.5,1.0,-170.0,2
84.5,1.0,-1.0,0
84.5,1.0,-339.0,4
84.5,1.0,-1.0,0
84.5,1.0,-592.5,7
84.5,1.0,-254.5,3
84.5,1.0,-85.5,1
84.5,1.0,-592.5,7
84.5,1.0,-508.0,6
84.5,1.0,-170.0,2
84.5,1.0,-1.0,0
84.5,1.0,-85.5,1
84.5,1.0,-254.5,3
84.5,1.0,-508.0,6
84.5,1.0,-1.0,0
84.5,1.0,-1.0,0
84.5,1.0,-254.5,3
84.5,1.0,-170.0,2
84.5,1.0,-508.0,6
84.5,1.0,-170.0,2
84.5,1.0,-339.0,4
84.5,1.0,-339.0,4
84.5,1.0,-170.0,2
84.5,1.0,-85.5,1
84.5,1.0,-592.5,7
84.5,1.0,-254.5,3
84.5,1.0,-85.5,1
84.5,1.0,-85.5,1
84.5,1.0,-339.0,4
84.5,1.0,-170.0,2
84.5,1.0,-85.5,1
84.5,1.0,-170.0,2
84.5,1.0,-85.5,1
84.5,1.0,-254.5,3
84.5,1.0,-1.0,0
84.5,1.0,-85.5,1
84.5,1.0,-170.0,2
84.5,1.0,-85.5,1
84.5,1.0,-170.0,2
84.5,1.0,-1.0,0
84.5,1.0,-85.5,1
84.5,1.0,-254.5,3
84.5,1.0,-1.0,0
84.5,1.0,-1.0,0
84.5,1.0,-1.0,0
84.5,1.0,-85.5,1
84.5,1.0,-1.0,0
84.5,1.0,-1.0,0
84.5,1.0,-1.0,0
84.5,0.0,-253.5,3
beta,leakage,utility,mask_size
85.0,1.0,-86.0,1
85.0,1.0,-1.0,0
85.0,1.0,-1.0,0
85.0,1.0,-256.0,3
85.0,1.0,-256.0,3
85.0,1.0,-256.0,3
85.0,1.0,-1.0,0
85.0,1.0,-171.0,2
85.0,1.0,-86.0,1
85.0,1.0,-1.0,0
85.0,1.0,-86.0,1
85.0,1.0,-1.0,0
85.0,1.0,-171.0,2
85.0,1.0,-86.0,1
85.0,1.0,-1.0,0
85.0,1.0,-171.0,2
85.0,1.0,-256.0,3
85.0,1.0,-1.0,0
85.0,1.0,-426.0,5
85.0,1.0,-171.0,2
85.0,1.0,-171.0,2
85.0,1.0,-1.0,0
85.0,1.0,-256.0,3
85.0,1.0,-256.0,3
85.0,1.0,-171.0,2
85.0,1.0,-1.0,0
85.0,1.0,-86.0,1
85.0,1.0,-1.0,0
85.0,1.0,-341.0,4
85.0,1.0,-171.0,2
85.0,1.0,-171.0,2
85.0,1.0,-1.0,0
85.0,1.0,-86.0,1
85.0,1.0,-86.0,1
85.0,1.0,-1.0,0
85.0,1.0,-86.0,1
85.0,1.0,-1.0,0
85.0,1.0,-86.0,1
85.0,1.0,-86.0,1
85.0,1.0,-86.0,1
85.0,1.0,-1.0,0
85.0,1.0,-1.0,0
85.0,1.0,-341.0,4
85.0,1.0,-86.0,1
85.0,1.0,-1.0,0
85.0,1.0,-86.0,1
85.0,1.0,-86.0,1
85.0,1.0,-171.0,2
85.0,1.0,-1.0,0
85.0,1.0,-86.0,1
beta,leakage,utility,mask_size
85.5,1.0,-172.0,2
85.5,1.0,-172.0,2
85.5,1.0,-514.0,6
85.5,1.0,-1.0,0
85.5,1.0,-86.5,1
85.5,1.0,-172.0,2
85.5,1.0,-172.0,2
85.5,1.0,-257.5,3
85.5,1.0,-1.0,0
85.5,1.0,-1.0,0
85.5,1.0,-257.5,3
85.5,1.0,-1.0,0
85.5,1.0,-1.0,0
