alpha,leakage,utility,mask_size
184,1.0,-186.0,4
184,1.0,-189.0,10
184,1.0,-184.0,0
184,1.0,-185.0,2
184,1.0,-189.0,10
184,1.0,-189.0,10
184,1.0,-187.0,6
184,1.0,-189.0,10
184,1.0,-189.0,10
184,1.0,-189.0,10
184,1.0,-189.0,10
184,1.0,-189.0,10
184,1.0,-189.0,10
184,1.0,-187.0,6
184,1.0,-189.0,10
184,1.0,-189.0,10
184,1.0,-189.0,10
184,1.0,-189.0,10
184,0.0,-3.5,7
184,1.0,-185.0,2
184,1.0,-186.0,4
184,0.0,-2.5,5
184,9.999778782798785e-13,-2.500000000183996,5
184,1.0,-185.5,3
184,0.0,-3.5,7
184,9.999778782798785e-13,-2.500000000183996,5
184,9.999778782798785e-13,-2.500000000183996,5
184,0.0,-3.5,7
184,0.0,-4.5,9
184,1.0,-186.5,5
184,0.0,-5.0,10
184,0.0,-5.0,10
184,0.0,-4.0,8
184,0.0,-4.5,9
184,0.0,-3.0,6
184,0.0,-4.0,8
184,0.0,-4.5,9
184,1.0,-186.5,5
alpha,leakage,utility,mask_size
185,1.0,-190.0,10
185,1.0,-190.0,10
185,0.0,-5.0,10
185,1.0,-188.5,7
185,0.0,-5.0,10
185,1.0,-190.0,10
185,1.0,-190.0,10
185,1.0,-190.0,10
185,1.0,-190.0,10
185,1.0,-190.0,10
185,1.0,-186.5,3
185,1.0,-190.0,10
185,1.0,-190.0,10
185,1.0,-190.0,10
185,1.0,-190.0,10
185,1.0,-189.5,9
185,1.0,-190.0,10
185,1.0,-190.0,10
185,1.0,-189.5,9
185,1.0,-190.0,10
185,1.0,-190.0,10
185,1.0,-190.0,10
185,1.0,-185.5,1
185,1.0,-190.0,10
185,1.0,-190.0,10
185,1.0,-190.0,10
185,1.0,-190.0,10
185,1.0,-190.0,10
185,1.0,-190.0,10
185,1.0,-190.0,10
185,9.999778782798785e-13,-3.000000000184996,6
185,0.0,-3.5,7
185,9.999778782798785e-13,-2.500000000184996,5
185,0.0,-3.5,7
185,0.0,-2.5,5
185,9.999778782798785e-13,-3.000000000184996,6
185,1.0,-187.0,4
185,1.0,-185.5,1
185,0.0,-3.5,7
185,1.0,-186.5,3
185,0.0,-4.0,8
185,0.0,-4.5,9
185,0.0,-4.5,9
185,0.0,-3.5,7
185,0.0,-5.0,10
185,1.0,-187.5,5
185,0.0,-5.0,10
185,0.0,-5.0,10
185,0.0,-3.0,6
185,0.0,-4.0,8
alpha,leakage,utility,mask_size
186,1.0,-190.0,8
186,1.0,-191.0,10
186,1.0,-191.0,10
186,0.0,-4.5,9
186,1.0,-191.0,10
186,0.0,-5.0,10
186,1.0,-186.5,1
186,1.0,-191.0,10
186,1.0,-191.0,10
186,1.0,-191.0,10
186,1.0,-189.0,6
186,1.0,-189.0,6
186,1.0,-189.5,7
186,1.0,-191.0,10
186,1.0,-186.5,1
186,1.0,-187.0,2
186,1.0,-186.0,0
186,1.0,-191.0,10
186,1.0,-189.5,7
186,1.0,-191.0,10
186,1.0,-190.5,9
186,1.0,-191.0,10
186,1.0,-191.0,10
186,1.0,-191.0,10
186,1.0,-191.0,10
186,1.0,-191.0,10
186,1.0,-191.0,10
186,1.0,-191.0,10
186,1.0,-191.0,10
186,1.0,-191.0,10
186,0.0,-3.5,7
186,0.0,-2.5,5
186,1.0,-186.5,1
186,1.0,-186.5,1
186,0.0,-3.0,6
186,0.0,-3.5,7
186,1.999955756559757e-12,-1.5000000003719918,3
186,0.0,-3.0,6
186,0.0,-2.0,4
186,0.0,-3.5,7
186,0.0,-3.5,7
186,0.0,-4.0,8
186,1.0,-186.5,1
186,0.0,-3.0,6
186,0.0,-5.0,10
186,0.0,-4.5,9
186,1.0,-187.5,3
186,0.0,-3.5,7
186,0.0,-4.0,8
186,0.0,-4.0,8
alpha,leakage,utility,mask_size
187,1.0,-192.0,10
187,1.0,-192.0,10
187,1.0,-192.0,10
187,1.0,-192.0,10
187,0.0,-5.0,10
187,1.0,-192.0,10
187,1.0,-192.0,10
187,0.0,-5.0,10
187,1.0,-192.0,10
187,1.0,-192.0,10
187,1.0,-192.0,10
187,1.0,-192.0,10
187,1.0,-189.5,5
187,1.0,-188.5,3
187,1.0,-191.5,9
187,1.0,-191.0,8
187,1.0,-192.0,10
187,1.0,-191.0,8
187,1.0,-192.0,10
187,1.0,-192.0,10
187,1.0,-192.0,10
187,1.0,-192.0,10
187,1.0,-192.0,10
187,1.0,-192.0,10
187,1.0,-192.0,10
187,1.0,-192.0,10
187,1.0,-187.5,1
187,1.0,-192.0,10
187,1.0,-192.0,10
187,1.0,-192.0,10
187,1.0,-189.0,4
187,1.0,-188.5,3
187,0.0,-3.0,6
187,1.0,-189.0,4
187,1.0,-188.0,2
187,1.0,-189.0,4
187,1.0,-187.0,0
187,9.999778782798785e-13,-3.0000000001869958,6
187,0.0,-3.5,7
187,0.0,-3.0,6
187,0.0,-4.5,9
187,0.0,-4.5,9
187,1.0,-189.5,5
187,1.0,-188.0,2
187,1.0,-187.0,0
187,0.0,-4.0,8
187,0.0,-4.5,9
187,0.0,-4.0,8
187,1.0,-190.5,7
187,0.0,-4.5,9
alpha,leakage,utility,mask_size
188,1.0,-193.0,10
188,1.0,-193.0,10
188,1.0,-193.0,10
188,1.0,-193.0,10
188,0.0,-5.0,10
188,1.0,-193.0,10
188,1.0,-189.0,2
188,1.0,-192.0,8
188,1.0,-193.0,10
188,1.0,-190.5,5
188,1.0,-193.0,10
188,1.0,-190.5,5
188,1.0,-193.0,10
188,1.0,-193.0,10
188,1.0,-193.0,10
188,1.0,-190.0,4
188,1.0,-192.0,8
188,1.0,-189.5,3
188,1.0,-191.0,6
188,1.0,-193.0,10
188,1.0,-193.0,10
188,1.0,-193.0,10
188,1.0,-193.0,10
188,1.0,-193.0,10
188,1.0,-193.0,10
188,1.0,-193.0,10
188,1.0,-193.0,10
188,1.0,-193.0,10
188,1.0,-193.0,10
188,1.0,-193.0,10
188,9.999778782798785e-13,-3.000000000187996,6
188,9.999778782798785e-13,-2.500000000187996,5
188,0.0,-3.5,7
188,9.999778782798785e-13,-2.500000000187996,5
188,0.0,-3.0,6
188,0.0,-3.5,7
188,0.0,-3.0,6
188,1.0,-188.0,0
188,0.0,-3.5,7
188,1.0,-189.5,3
188,0.0,-3.0,6
188,0.0,-4.5,9
188,0.0,-4.0,8
188,0.0,-5.0,10
188,0.0,-3.5,7
188,0.0,-4.5,9
188,0.0,-5.0,10
188,0.0,-4.0,8
188,1.0,-189.0,2
188,1.0,-191.5,7
alpha,leakage,utility,mask_size
189,0.0,-5.0,10
189,1.0,-194.0,10
189,1.0,-194.0,10
189,0.0,-5.0,10
189,0.0,-5.0,10
189,0.0,-5.0,10
189,1.0,-194.0,10
189,0.0,-5.0,10
189,1.0,-194.0,10
189,1.0,-194.0,10
189,1.0,-194.0,10
189,1.0,-194.0,10
189,1.0,-190.0,2
189,1.0,-194.0,10
189,1.0,-194.0,10
189,1.0,-194.0,10
189,1.0,-194.0,10
189,1.0,-194.0,10
189,1.0,-194.0,10
189,1.0,-194.0,10
189,1.0,-194.0,10
189,1.0,-194.0,10
189,1.0,-194.0,10
189,1.0,-194.0,10
189,1.0,-194.0,10
189,1.0,-194.0,10
189,1.0,-194.0,10
189,1.0,-193.5,9
189,1.0,-194.0,10
189,1.0,-194.0,10
189,1.0,-189.5,1
189,0.0,-3.5,7
189,0.0,-2.5,5
189,9.999778782798785e-13,-2.000000000188996,4
189,1.0,-191.0,4
189,0.0,-2.5,5
189,9.999778782798785e-13,-2.500000000188996,5
189,0.0,-3.5,7
189,1.0,-189.0,0
189,0.0,-3.0,6
189,0.0,-4.5,9
189,0.0,-4.5,9
189,0.0,-3.0,6
189,0.0,-3.0,6
189,0.0,-5.0,10
189,1.0,-192.0,6
189,0.0,-2.5,5
189,0.0,-5.0,10
189,1.0,-191.5,5
189,0.0,-3.0,6
alpha,leakage,utility,mask_size
190,0.0,-5.0,10
190,0.0,-5.0,10
190,1.0,-195.0,10
190,1.0,-194.0,8
190,0.0,-5.0,10
190,0.0,-5.0,10
190,1.0,-195.0,10
190,0.0,-5.0,10
190,1.0,-195.0,10
190,1.0,-195.0,10
190,1.0,-194.5,9
190,1.0,-195.0,10
190,1.0,-195.0,10
190,1.0,-190.0,0
190,1.0,-193.0,6
190,1.0,-195.0,10
190,1.0,-194.0,8
190,1.0,-194.5,9
190,1.0,-193.0,6
190,1.0,-195.0,10
190,1.0,-195.0,10
190,1.0,-195.0,10
190,1.0,-195.0,10
190,1.0,-192.5,5
190,1.0,-195.0,10
190,1.0,-195.0,10
190,1.0,-195.0,10
190,1.0,-195.0,10
190,1.0,-195.0,10
190,1.0,-195.0,10
190,9.999778782798785e-13,-2.0000000001899956,4
190,0.0,-3.5,7
190,9.999778782798785e-13,-2.5000000001899956,5
190,1.0,-191.0,2
190,0.0,-3.0,6
190,9.999778782798785e-13,-2.0000000001899956,4
190,1.0,-191.5,3
190,0.0,-2.0,4
190,1.0,-191.0,2
190,9.999778782798785e-13,-3.0000000001899956,6
190,1.0,-192.5,5
190,0.0,-2.5,5
190,1.0,-191.0,2
190,1.0,-191.0,2
190,1.0,-194.0,8
190,0.0,-5.0,10
190,0.0,-4.5,9
190,0.0,-5.0,10
190,1.0,-191.0,2
190,1.0,-193.5,7
alpha,leakage,utility,mask_size
191,1.0,-196.0,10
191,0.0,-5.0,10
191,0.0,-5.0,10
191,1.0,-196.0,10
191,1.0,-196.0,10
191,1.0,-196.0,10
191,0.0,-5.0,10
191,0.0,-5.0,10
191,0.0,-5.0,10
191,1.0,-196.0,10
191,1.0,-194.5,7
191,1.0,-196.0,10
191,1.0,-196.0,10
191,1.0,-196.0,10
191,1.0,-196.0,10
191,1.0,-196.0,10
191,1.0,-195.5,9
191,1.0,-194.0,6
191,1.0,-196.0,10
191,1.0,-195.0,8
191,1.0,-191.0,0
191,1.0,-196.0,10
191,1.0,-196.0,10
191,1.0,-195.0,8
191,1.0,-196.0,10
191,1.0,-195.5,9
191,1.0,-196.0,10
191,1.0,-196.0,10
191,1.0,-196.0,10
191,1.0,-196.0,10
191,9.999778782798785e-13,-2.0000000001909957,4
191,1.0,-191.0,0
191,0.0,-3.5,7
191,0.0,-3.0,6
191,9.999778782798785e-13,-2.0000000001909957,4
191,1.0,-191.5,1
191,0.0,-3.5,7
191,0.0,-3.0,6
191,9.999778782798785e-13,-2.5000000001909957,5
191,9.999778782798785e-13,-1.5000000001909957,3
191,1.0,-191.0,0
191,1.0,-192.5,3
191,0.0,-5.0,10
191,0.0,-4.5,9
191,0.0,-5.0,10
191,0.0,-4.0,8
191,1.0,-194.5,7
191,1.0,-191.0,0
191,0.0,-5.0,10
191,1.0,-194.5,7
alpha,leakage,utility,mask_size
192,1.0,-197.0,10
192,1.0,-197.0,10
192,1.0,-197.0,10
192,0.0,-5.0,10
192,1.0,-197.0,10
192,0.0,-5.0,10
192,0.0,-4.5,9
192,0.0,-5.0,10
192,1.0,-197.0,10
192,1.0,-197.0,10
192,1.0,-197.0,10
192,1.0,-195.0,6
192,1.0,-197.0,10
192,1.0,-197.0,10
192,1.0,-197.0,10
192,1.0,-197.0,10
192,1.0,-195.5,7
192,1.0,-195.5,7
192,1.0,-194.5,5
192,1.0,-196.0,8
192,1.0,-196.5,9
192,1.0,-197.0,10
192,1.0,-197.0,10
192,1.0,-195.5,7
192,1.0,-197.0,10
192,1.0,-194.0,4
192,1.0,-197.0,10
192,1.0,-197.0,10
192,1.0,-197.0,10
192,1.0,-197.0,10
192,0.0,-3.0,6
192,1.0,-192.5,1
192,9.999778782798785e-13,-2.0000000001919958,4
192,0.0,-2.0,4
192,9.999778782798785e-13,-2.5000000001919958,5
192,1.0,-192.5,1
192,0.0,-2.0,4
192,0.0,-3.5,7
192,0.0,-2.5,5
192,1.0,-194.0,4
192,0.0,-5.0,10
192,0.0,-4.5,9
192,1.0,-195.0,6
192,1.0,-192.5,1
192,0.0,-4.5,9
192,1.0,-195.0,6
192,1.0,-192.5,1
192,1.0,-194.0,4
192,0.0,-5.0,10
192,0.0,-4.5,9
alpha,leakage,utility,mask_size
193,1.0,-195.0,4
193,1.0,-198.0,10
193,0.0,-5.0,10
193,1.0,-198.0,10
193,1.0,-197.0,8
193,1.0,-195.5,5
193,0.0,-5.0,10
193,1.0,-198.0,10
193,1.0,-198.0,10
193,0.0,-5.0,10
193,1.0,-198.0,10
193,1.0,-198.0,10
193,1.0,-198.0,10
193,1.0,-196.5,7
193,1.0,-197.0,8
193,1.0,-197.5,9
193,1.0,-198.0,10
193,1.0,-198.0,10
193,1.0,-198.0,10
193,1.0,-198.0,10
193,1.0,-198.0,10
193,1.0,-197.5,9
193,1.0,-198.0,10
193,1.0,-198.0,10
193,1.0,-198.0,10
193,1.0,-198.0,10
193,1.0,-198.0,10
193,1.0,-198.0,10
193,1.0,-198.0,10
193,1.0,-198.0,10
193,1.0,-194.5,3
193,0.0,-3.0,6
193,1.0,-194.5,3
193,1.0,-194.0,2
193,9.999778782798785e-13,-2.500000000192996,5
193,1.0,-195.0,4
193,1.0,-193.5,1
193,0.0,-3.5,7
193,1.0,-193.5,1
193,0.0,-2.5,5
193,1.0,-195.5,5
193,0.0,-4.0,8
193,0.0,-3.5,7
193,0.0,-4.5,9
193,0.0,-4.0,8
193,0.0,-4.0,8
193,1.0,-196.0,6
193,0.0,-4.0,8
193,1.0,-194.5,3
193,0.0,-4.0,8
alpha,leakage,utility,mask_size
194,1.0,-197.0,6
194,1.0,-199.0,10
194,0.0,-5.0,10
194,1.0,-198.5,9
194,1.0,-197.5,7
194,1.0,-198.5,9
194,1.0,-199.0,10
194,0.0,-5.0,10
194,0.0,-5.0,10
194,0.0,-5.0,10
194,1.0,-199.0,10
194,1.0,-197.5,7
194,1.0,-196.5,5
194,1.0,-198.0,8
194,1.0,-199.0,10
194,1.0,-199.0,10
194,1.0,-199.0,10
194,1.0,-199.0,10
194,1.0,-199.0,10
194,1.0,-198.5,9
194,1.0,-199.0,10
194,1.0,-199.0,10
194,1.0,-199.0,10
194,1.0,-199.0,10
194,1.0,-199.0,10
194,1.0,-194.5,1
194,1.0,-199.0,10
194,1.0,-199.0,10
194,1.0,-197.0,6
194,1.0,-199.0,10
194,1.0,-194.5,1
194,0.0,-3.5,7
194,1.0,-195.0,2
194,9.999778782798785e-13,-3.000000000193996,6
194,0.0,-3.5,7
194,0.0,-3.0,6
194,0.0,-3.0,6
194,0.0,-3.0,6
194,1.0,-195.5,3
194,1.0,-195.5,3
194,1.0,-196.5,5
194,1.0,-198.0,8
194,0.0,-4.5,9
194,0.0,-5.0,10
194,1.0,-197.0,6
194,0.0,-4.0,8
194,0.0,-4.5,9
194,0.0,-4.0,8
194,1.0,-196.5,5
194,0.0,-5.0,10
alpha,leakage,utility,mask_size
195,1.0,-198.0,6
195,1.0,-200.0,10
195,0.0,-5.0,10
195,1.0,-200.0,10
195,1.0,-200.0,10
195,0.0,-4.0,8
195,0.0,-5.0,10
195,0.0,-5.0,10
195,1.0,-200.0,10
195,0.0,-5.0,10
195,1.0,-200.0,10
195,1.0,-200.0,10
195,1.0,-199.5,9
195,1.0,-200.0,10
195,1.0,-200.0,10
195,1.0,-199.5,9
195,1.0,-200.0,10
195,1.0,-200.0,10
195,1.0,-197.5,5
195,1.0,-198.0,6
195,1.0,-200.0,10
195,1.0,-200.0,10
195,1.0,-200.0,10
195,1.0,-200.0,10
195,1.0,-200.0,10
195,1.0,-200.0,10
195,1.0,-200.0,10
195,1.0,-200.0,10
195,1.0,-200.0,10
195,1.0,-200.0,10
195,0.0,-3.5,7
195,1.999955756559757e-12,-2.000000000389991,4
195,9.999778782798785e-13,-3.0000000001949956,6
195,0.0,-3.0,6
195,0.0,-3.0,6
195,0.0,-3.5,7
195,0.0,-2.5,5
195,0.0,-3.5,7
195,9.999778782798785e-13,-2.5000000001949956,5
195,0.0,-3.0,6
195,1.0,-199.0,8
195,0.0,-5.0,10
195,0.0,-4.0,8
195,0.0,-3.0,6
195,1.0,-195.0,0
195,1.0,-195.0,0
195,0.0,-4.0,8
195,0.0,-2.5,5
195,0.0,-5.0,10
195,0.0,-4.5,9
alpha,leakage,utility,mask_size
196,1.0,-198.5,5
196,0.0,-5.0,10
196,0.0,-5.0,10
196,1.0,-201.0,10
196,1.0,-201.0,10
196,1.0,-198.5,5
196,0.0,-5.0,10
196,1.0,-199.5,7
196,1.0,-197.5,3
196,0.0,-5.0,10
196,1.0,-197.5,3
196,1.0,-199.0,6
196,1.0,-198.5,5
196,1.0,-201.0,10
196,1.0,-201.0,10
196,1.0,-201.0,10
196,1.0,-201.0,10
196,1.0,-201.0,10
196,1.0,-201.0,10
196,1.0,-196.0,0
196,1.0,-201.0,10
196,1.0,-201.0,10
196,1.0,-201.0,10
196,1.0,-199.0,6
196,1.0,-201.0,10
196,1.0,-199.5,7
196,1.0,-201.0,10
196,1.0,-201.0,10
196,1.0,-201.0,10
196,1.0,-201.0,10
196,0.0,-3.5,7
196,0.0,-3.5,7
196,0.0,-3.5,7
196,0.0,-3.0,6
196,9.999778782798785e-13,-2.5000000001959957,5
196,0.0,-3.0,6
196,0.0,-3.5,7
196,1.0,-197.5,3
196,0.0,-2.5,5
196,9.999778782798785e-13,-3.0000000001959957,6
196,1.0,-198.0,4
196,0.0,-4.5,9
196,0.0,-3.5,7
196,1.0,-199.0,6
196,0.0,-2.0,4
196,0.0,-3.5,7
196,0.0,-5.0,10
196,0.0,-4.5,9
196,0.0,-4.0,8
196,0.0,-5.0,10
alpha,leakage,utility,mask_size
197,1.0,-202.0,10
197,0.0,-5.0,10
197,1.0,-202.0,10
197,1.0,-199.0,4
197,0.0,-5.0,10
197,0.0,-5.0,10
197,0.0,-2.5,5
197,1.0,-202.0,10
197,1.0,-202.0,10
197,1.0,-202.0,10
197,1.0,-202.0,10
197,1.0,-201.5,9
197,1.0,-201.5,9
197,1.0,-202.0,10
197,1.0,-202.0,10
197,1.0,-202.0,10
197,1.0,-202.0,10
197,1.0,-201.5,9
197,1.0,-202.0,10
197,1.0,-200.5,7
197,1.0,-202.0,10
197,1.0,-202.0,10
197,1.0,-202.0,10
197,1.0,-198.5,3
197,1.0,-202.0,10
197,1.0,-202.0,10
197,1.0,-202.0,10
197,1.0,-202.0,10
197,1.0,-202.0,10
197,1.0,-202.0,10
197,0.0,-3.0,6
197,1.0,-198.0,2
197,1.0,-198.5,3
197,1.0,-198.5,3
197,0.0,-3.5,7
197,0.0,-3.5,7
197,9.999778782798785e-13,-2.5000000001969958,5
197,9.999778782798785e-13,-2.0000000001969958,4
197,0.0,-2.0,4
197,0.0,-3.5,7
197,1.0,-201.5,9
197,0.0,-5.0,10
197,1.0,-199.5,5
197,0.0,-2.5,5
197,0.0,-4.0,8
197,0.0,-4.5,9
197,1.0,-199.0,4
197,0.0,-5.0,10
197,0.0,-4.5,9
197,0.0,-5.0,10
alpha,leakage,utility,mask_size
198,0.0,-5.0,10
198,1.0,-202.5,9
198,1.0,-203.0,10
198,1.0,-203.0,10
198,0.0,-5.0,10
198,1.0,-203.0,10
198,1.0,-203.0,10
198,0.0,-5.0,10
198,1.0,-203.0,10
198,0.0,-5.0,10
198,1.0,-203.0,10
198,1.0,-202.0,8
198,1.0,-203.0,10
198,1.0,-199.5,3
198,1.0,-203.0,10
198,1.0,-202.5,9
198,1.0,-203.0,10
198,1.0,-203.0,10
198,1.0,-203.0,10
198,1.0,-201.5,7
198,1.0,-203.0,10
198,1.0,-203.0,10
198,1.0,-203.0,10
198,1.0,-203.0,10
198,1.0,-203.0,10
198,1.0,-203.0,10
198,1.0,-203.0,10
198,1.0,-203.0,10
198,1.0,-202.0,8
198,1.0,-203.0,10
198,9.999778782798785e-13,-2.5000000001979954,5
198,0.0,-3.0,6
198,0.0,-3.0,6
198,1.0,-199.0,2
198,1.0,-198.0,0
198,0.0,-3.0,6
198,0.0,-3.0,6
198,0.0,-3.5,7
198,0.0,-3.5,7
198,1.0,-199.0,2
198,0.0,-5.0,10
198,0.0,-5.0,10
198,0.0,-5.0,10
198,0.0,-5.0,10
198,1.0,-199.5,3
198,0.0,-5.0,10
198,0.0,-4.5,9
198,0.0,-5.0,10
198,0.0,-4.5,9
198,0.0,-5.0,10
alpha,leakage,utility,mask_size
199,0.0,-5.0,10
199,1.0,-204.0,10
199,1.0,-204.0,10
199,1.0,-204.0,10
199,1.0,-204.0,10
199,1.0,-204.0,10
199,1.0,-204.0,10
199,1.0,-204.0,10
199,1.0,-203.5,9
199,1.0,-204.0,10
199,1.0,-204.0,10
199,1.0,-204.0,10
199,1.0,-204.0,10
199,1.0,-202.5,7
199,1.0,-204.0,10
199,1.0,-203.5,9
199,1.0,-204.0,10
199,1.0,-203.0,8
199,1.0,-204.0,10
199,1.0,-203.0,8
199,1.0,-204.0,10
199,1.0,-204.0,10
199,1.0,-204.0,10
199,1.0,-204.0,10
199,1.0,-204.0,10
199,1.0,-204.0,10
199,1.0,-204.0,10
199,1.0,-204.0,10
199,1.0,-204.0,10
199,1.0,-203.0,8
199,0.0,-2.5,5
199,0.0,-3.0,6
199,0.0,-3.0,6
199,1.0,-200.5,3
199,0.0,-3.5,7
199,0.0,-3.5,7
199,9.999778782798785e-13,-2.0000000001989955,4
199,0.0,-3.0,6
199,9.999778782798785e-13,-2.0000000001989955,4
199,0.0,-3.5,7
199,0.0,-4.5,9
199,1.0,-201.0,4
199,0.0,-4.5,9
199,0.0,-4.5,9
199,0.0,-2.5,5
199,0.0,-5.0,10
199,0.0,-4.5,9
199,0.0,-4.0,8
199,0.0,-4.0,8
199,1.0,-199.5,1
alpha,leakage,utility,mask_size
200,0.0,-5.0,10
200,1.0,-205.0,10
200,1.0,-201.5,3
200,0.0,-5.0,10
200,0.0,-5.0,10
200,1.0,-204.0,8
200,1.0,-205.0,10
200,1.0,-205.0,10
200,1.0,-205.0,10
200,1.0,-205.0,10
200,1.0,-204.5,9
200,1.0,-202.5,5
200,1.0,-205.0,10
200,1.0,-205.0,10
200,1.0,-205.0,10
200,1.0,-205.0,10
200,1.0,-205.0,10
200,1.0,-204.5,9
200,1.0,-203.5,7
200,1.0,-205.0,10
200,1.0,-205.0,10
200,1.0,-205.0,10
200,1.0,-205.0,10
200,1.0,-205.0,10
200,1.0,-205.0,10
200,1.0,-205.0,10
200,1.0,-205.0,10
200,1.0,-205.0,10
200,1.0,-205.0,10
200,1.0,-205.0,10
200,1.0,-200.0,0
200,0.0,-3.5,7
200,9.999778782798785e-13,-2.0000000001999956,4
200,0.0,-3.5,7
200,1.0,-200.5,1
200,9.999778782798785e-13,-2.5000000001999956,5
200,0.0,-2.5,5
200,1.0,-201.0,2
200,0.0,-3.5,7
200,0.0,-3.5,7
200,1.0,-202.0,4
200,0.0,-3.5,7
200,0.0,-5.0,10
200,0.0,-4.0,8
200,0.0,-5.0,10
200,0.0,-4.0,8
200,1.0,-204.5,9
200,0.0,-4.0,8
200,0.0,-4.5,9
200,0.0,-2.0,4
alpha,leakage,utility,mask_size
201,0.0,-5.0,10
201,0.0,-5.0,10
201,0.0,-5.0,10
201,1.0,-206.0,10
201,0.0,-5.0,10
201,1.0,-206.0,10
201,1.0,-206.0,10
201,1.0,-205.0,8
201,1.0,-206.0,10
201,1.0,-202.5,3
201,1.0,-206.0,10
201,1.0,-203.5,5
201,1.0,-206.0,10
201,1.0,-206.0,10
201,1.0,-206.0,10
201,1.0,-206.0,10
201,1.0,-205.5,9
201,1.0,-206.0,10
201,1.0,-206.0,10
201,1.0,-205.5,9
201,1.0,-206.0,10
201,1.0,-206.0,10
201,1.0,-206.0,10
201,1.0,-206.0,10
201,1.0,-206.0,10
201,1.0,-206.0,10
201,1.0,-204.5,7
201,1.0,-206.0,10
201,1.0,-206.0,10
201,1.0,-205.5,9
201,0.0,-2.5,5
201,0.0,-3.5,7
201,9.999778782798785e-13,-3.0000000002009957,6
201,0.0,-2.5,5
201,0.0,-3.0,6
201,1.0,-202.5,3
201,0.0,-3.0,6
201,0.0,-3.0,6
201,9.999778782798785e-13,-3.0000000002009957,6
201,1.0,-203.0,4
201,0.0,-4.5,9
201,0.0,-3.0,6
201,0.0,-4.0,8
201,0.0,-5.0,10
201,0.0,-4.5,9
201,0.0,-5.0,10
201,0.0,-5.0,10
201,1.0,-203.5,5
201,0.0,-3.5,7
201,1.0,-203.5,5
alpha,leakage,utility,mask_size
202,1.0,-207.0,10
202,1.0,-207.0,10
202,0.0,-5.0,10
202,0.0,-5.0,10
202,1.0,-202.5,1
202,0.0,-5.0,10
202,0.0,-5.0,10
202,1.0,-206.0,8
202,1.0,-207.0,10
202,1.0,-205.5,7
202,1.0,-207.0,10
202,1.0,-207.0,10
202,1.0,-206.5,9
202,1.0,-205.5,7
202,1.0,-206.0,8
202,1.0,-205.0,6
202,1.0,-207.0,10
202,1.0,-204.5,5
202,1.0,-207.0,10
202,1.0,-207.0,10
202,1.0,-207.0,10
202,1.0,-207.0,10
202,1.0,-207.0,10
202,1.0,-207.0,10
202,1.0,-207.0,10
202,1.0,-207.0,10
202,1.0,-207.0,10
202,1.0,-207.0,10
202,1.0,-205.0,6
202,1.0,-203.5,3
202,1.0,-202.5,1
202,0.0,-2.5,5
202,9.999778782798785e-13,-3.0000000002019958,6
202,0.0,-3.0,6
202,0.0,-3.0,6
202,1.0,-203.5,3
202,1.0,-203.5,3
202,0.0,-3.0,6
202,0.0,-3.5,7
202,0.0,-3.5,7
202,0.0,-5.0,10
202,0.0,-5.0,10
202,1.0,-205.5,7
202,1.0,-204.5,5
202,0.0,-5.0,10
202,0.0,-5.0,10
202,0.0,-4.0,8
202,0.0,-5.0,10
202,0.0,-4.5,9
202,1.0,-204.5,5
alpha,leakage,utility,mask_size
203,1.0,-208.0,10
203,1.0,-208.0,10
203,1.0,-206.5,7
203,0.0,-5.0,10
203,1.0,-208.0,10
203,1.0,-207.5,9
203,1.0,-208.0,10
203,1.0,-207.0,8
203,0.0,-5.0,10
203,1.0,-208.0,10
203,1.0,-208.0,10
203,1.0,-208.0,10
203,1.0,-207.5,9
203,1.0,-207.0,8
203,1.0,-208.0,10
203,1.0,-206.5,7
203,1.0,-207.0,8
203,1.0,-208.0,10
203,1.0,-207.0,8
203,1.0,-207.0,8
203,1.0,-208.0,10
203,1.0,-208.0,10
203,1.0,-208.0,10
203,1.0,-208.0,10
203,1.0,-208.0,10
203,1.0,-208.0,10
203,1.0,-208.0,10
203,1.0,-205.0,4
203,1.0,-208.0,10
203,1.0,-208.0,10
203,9.999778782798785e-13,-3.0000000002029954,6
203,1.0,-203.0,0
203,9.999778782798785e-13,-2.0000000002029954,4
203,0.0,-3.5,7
203,0.0,-3.5,7
203,0.0,-3.5,7
203,1.0,-203.0,0
203,1.0,-203.5,1
203,0.0,-3.5,7
203,0.0,-3.5,7
203,0.0,-5.0,10
203,0.0,-4.0,8
203,1.0,-204.5,3
203,0.0,-3.5,7
203,0.0,-5.0,10
203,0.0,-5.0,10
203,1.0,-206.0,6
203,1.0,-206.5,7
203,1.0,-207.0,8
203,0.0,-4.0,8
alpha,leakage,utility,mask_size
204,1.0,-209.0,10
204,1.0,-209.0,10
204,1.0,-209.0,10
204,1.0,-206.0,4
204,1.0,-209.0,10
204,1.0,-209.0,10
204,1.0,-209.0,10
204,1.0,-209.0,10
204,0.0,-5.0,10
204,1.0,-209.0,10
204,1.0,-208.5,9
204,1.0,-208.5,9
204,1.0,-206.5,5
204,1.0,-208.5,9
204,1.0,-208.5,9
204,1.0,-209.0,10
204,1.0,-209.0,10
204,1.0,-207.5,7
204,1.0,-209.0,10
204,1.0,-209.0,10
204,1.0,-209.0,10
204,1.0,-209.0,10
204,1.0,-209.0,10
204,1.0,-209.0,10
204,1.0,-209.0,10
